Date,Daytime,Ride_Name,Park_Name,WaitTime,Fast_Pass_Plus_Tickets,Total_Ticket_Sale_In_Last_Hour,Highest_Age_Group
2024-01-21,14:00:00,Pirates of the Caribbean,Adventureland,60,75,177,Teen
2024-01-21,15:00:00,Pirates of the Caribbean,Adventureland,50,93,220,Senior
2024-01-21,16:00:00,Pirates of the Caribbean,Adventureland,43,57,109,Adult
2024-01-21,17:00:00,Pirates of the Caribbean,Adventureland,81,117,278,Adult
2024-01-21,18:00:00,Pirates of the Caribbean,Adventureland,55,107,193,Senior
2024-01-21,19:00:00,Pirates of the Caribbean,Adventureland,84,107,204,Adult
2024-01-21,20:00:00,Pirates of the Caribbean,Adventureland,59,25,58,Adult
2024-01-21,21:00:00,Pirates of the Caribbean,Adventureland,56,28,85,Senior
2024-01-21,22:00:00,Pirates of the Caribbean,Adventureland,68,26,68,Child
2024-01-21,09:00:00,Big Thunder Mountain,Frontierland,68,9,97,Teen
2024-01-21,10:00:00,Big Thunder Mountain,Frontierland,82,8,80,Child
2024-01-21,11:00:00,Big Thunder Mountain,Frontierland,45,3,51,Adult
2024-01-21,12:00:00,Big Thunder Mountain,Frontierland,82,9,59,Senior
2024-01-21,13:00:00,Big Thunder Mountain,Frontierland,60,149,261,Adult
2024-01-21,14:00:00,Big Thunder Mountain,Frontierland,72,90,270,Child
2024-01-21,15:00:00,Big Thunder Mountain,Frontierland,47,60,114,Teen
2024-01-21,16:00:00,Big Thunder Mountain,Frontierland,41,90,151,Child
2024-01-21,17:00:00,Big Thunder Mountain,Frontierland,48,48,147,Child
2024-01-21,18:00:00,Big Thunder Mountain,Frontierland,88,43,100,Teen
2024-01-21,19:00:00,Big Thunder Mountain,Frontierland,46,48,153,Child
2024-01-21,20:00:00,Big Thunder Mountain,Frontierland,55,30,74,Teen
2024-01-21,21:00:00,Big Thunder Mountain,Frontierland,44,26,80,Senior
2024-01-21,22:00:00,Big Thunder Mountain,Frontierland,51,28,88,Senior
2024-01-21,09:00:00,Haunted Mansion,Liberty Square,58,49,119,Teen
2024-01-21,10:00:00,Haunted Mansion,Liberty Square,86,6,65,Teen
2024-01-21,11:00:00,Haunted Mansion,Liberty Square,83,19,73,Teen
2024-01-21,12:00:00,Haunted Mansion,Liberty Square,77,21,70,Adult
2024-01-21,13:00:00,Haunted Mansion,Liberty Square,43,109,253,Adult
2024-01-21,14:00:00,Haunted Mansion,Liberty Square,68,67,155,Adult
2024-01-21,15:00:00,Haunted Mansion,Liberty Square,51,100,188,Teen
2024-01-21,16:00:00,Haunted Mansion,Liberty Square,72,71,235,Adult
2024-01-21,17:00:00,Haunted Mansion,Liberty Square,40,93,172,Teen
2024-01-21,18:00:00,Haunted Mansion,Liberty Square,45,36,116,Child
2024-01-21,19:00:00,Haunted Mansion,Liberty Square,51,93,226,Child
2024-01-21,20:00:00,Haunted Mansion,Liberty Square,52,42,89,Child
2024-01-21,21:00:00,Haunted Mansion,Liberty Square,56,45,93,Child
2024-01-21,22:00:00,Haunted Mansion,Liberty Square,49,25,97,Adult
2024-01-21,09:00:00,Jungle Cruise,Adventureland,77,32,111,Senior
2024-01-21,10:00:00,Jungle Cruise,Adventureland,89,32,88,Adult
2024-01-21,11:00:00,Jungle Cruise,Adventureland,63,21,119,Teen
2024-01-21,12:00:00,Jungle Cruise,Adventureland,84,5,71,Adult
2024-01-21,13:00:00,Jungle Cruise,Adventureland,83,90,204,Senior
2024-01-21,14:00:00,Jungle Cruise,Adventureland,78,108,183,Senior
2024-01-21,15:00:00,Jungle Cruise,Adventureland,83,125,218,Senior
2024-01-21,16:00:00,Jungle Cruise,Adventureland,44,74,215,Teen
2024-01-21,17:00:00,Jungle Cruise,Adventureland,76,156,288,Senior
2024-01-21,18:00:00,Jungle Cruise,Adventureland,56,125,207,Child
2024-01-21,19:00:00,Jungle Cruise,Adventureland,86,75,135,Adult
2024-01-21,20:00:00,Jungle Cruise,Adventureland,60,22,74,Senior
2024-01-21,21:00:00,Jungle Cruise,Adventureland,68,15,73,Senior
2024-01-21,22:00:00,Jungle Cruise,Adventureland,62,31,100,Teen
2024-01-21,09:00:00,Space Mountain,Tomorrowland,77,17,70,Adult
2024-01-21,10:00:00,Space Mountain,Tomorrowland,51,14,79,Senior
2024-01-21,11:00:00,Space Mountain,Tomorrowland,53,37,113,Senior
2024-01-21,12:00:00,Space Mountain,Tomorrowland,46,26,70,Child
2024-01-21,13:00:00,Space Mountain,Tomorrowland,41,114,190,Child
2024-01-21,14:00:00,Space Mountain,Tomorrowland,65,71,117,Adult
2024-01-21,15:00:00,Space Mountain,Tomorrowland,70,126,280,Adult
2024-01-21,16:00:00,Space Mountain,Tomorrowland,49,51,136,Senior
2024-01-21,17:00:00,Space Mountain,Tomorrowland,57,67,155,Senior
2024-01-21,18:00:00,Space Mountain,Tomorrowland,61,62,103,Adult
2024-01-21,19:00:00,Space Mountain,Tomorrowland,52,92,261,Adult
2024-01-21,20:00:00,Space Mountain,Tomorrowland,41,36,90,Senior
2024-01-21,21:00:00,Space Mountain,Tomorrowland,71,25,89,Teen
2024-01-21,22:00:00,Space Mountain,Tomorrowland,65,32,83,Adult
2024-01-21,09:00:00,it's a small world,Fantasyland,86,18,91,Adult
2024-01-21,10:00:00,it's a small world,Fantasyland,63,25,110,Adult
2024-01-21,11:00:00,it's a small world,Fantasyland,84,16,92,Teen
2024-01-21,12:00:00,it's a small world,Fantasyland,48,41,91,Teen
2024-01-21,13:00:00,it's a small world,Fantasyland,63,135,281,Teen
2024-01-21,14:00:00,it's a small world,Fantasyland,76,74,163,Senior
2024-01-21,15:00:00,it's a small world,Fantasyland,70,42,104,Child
2024-01-21,16:00:00,it's a small world,Fantasyland,44,107,198,Teen
2024-01-21,17:00:00,it's a small world,Fantasyland,41,104,259,Child
2024-01-21,18:00:00,it's a small world,Fantasyland,68,106,235,Senior
2024-01-21,19:00:00,it's a small world,Fantasyland,63,148,254,Adult
2024-01-21,20:00:00,it's a small world,Fantasyland,66,26,54,Senior
2024-01-21,21:00:00,it's a small world,Fantasyland,55,32,99,Adult
2024-01-21,22:00:00,it's a small world,Fantasyland,53,28,95,Adult
2024-01-21,09:00:00,Peter Pan's Flight,Fantasyland,89,21,84,Senior
2024-01-21,10:00:00,Peter Pan's Flight,Fantasyland,43,39,90,Teen
2024-01-21,11:00:00,Peter Pan's Flight,Fantasyland,70,32,74,Child
2024-01-21,12:00:00,Peter Pan's Flight,Fantasyland,55,7,87,Teen
2024-01-21,13:00:00,Peter Pan's Flight,Fantasyland,54,129,234,Adult
2024-01-21,14:00:00,Peter Pan's Flight,Fantasyland,80,90,163,Senior
2024-01-21,15:00:00,Peter Pan's Flight,Fantasyland,40,109,208,Child
2024-01-21,16:00:00,Peter Pan's Flight,Fantasyland,60,67,176,Teen
2024-01-21,17:00:00,Peter Pan's Flight,Fantasyland,62,54,136,Child
2024-01-21,18:00:00,Peter Pan's Flight,Fantasyland,79,54,107,Senior
2024-01-21,19:00:00,Peter Pan's Flight,Fantasyland,70,50,120,Senior
2024-01-21,20:00:00,Peter Pan's Flight,Fantasyland,75,29,99,Senior
2024-01-21,21:00:00,Peter Pan's Flight,Fantasyland,49,40,90,Teen
2024-01-21,22:00:00,Peter Pan's Flight,Fantasyland,90,43,88,Adult
2024-01-10,09:00:00,Pirates of the Caribbean,Adventureland,46,6,65,Adult
2024-01-10,10:00:00,Pirates of the Caribbean,Adventureland,57,42,120,Adult
2024-01-10,11:00:00,Pirates of the Caribbean,Adventureland,69,17,68,Senior
2024-01-10,12:00:00,Pirates of the Caribbean,Adventureland,57,8,120,Senior
2024-01-10,13:00:00,Pirates of the Caribbean,Adventureland,52,106,265,Senior
2024-01-10,14:00:00,Pirates of the Caribbean,Adventureland,85,58,145,Child
2024-01-10,15:00:00,Pirates of the Caribbean,Adventureland,78,103,264,Adult
2024-01-10,16:00:00,Pirates of the Caribbean,Adventureland,69,132,244,Child
2024-01-10,17:00:00,Pirates of the Caribbean,Adventureland,58,72,230,Teen
2024-01-10,18:00:00,Pirates of the Caribbean,Adventureland,50,73,227,Child
2024-01-10,19:00:00,Pirates of the Caribbean,Adventureland,77,46,135,Child
2024-01-10,20:00:00,Pirates of the Caribbean,Adventureland,48,25,83,Teen
2024-01-10,21:00:00,Pirates of the Caribbean,Adventureland,60,24,55,Adult
2024-01-10,22:00:00,Pirates of the Caribbean,Adventureland,41,18,71,Senior
2024-01-10,09:00:00,Big Thunder Mountain,Frontierland,61,12,120,Teen
2024-01-10,10:00:00,Big Thunder Mountain,Frontierland,88,17,107,Child
2024-01-10,11:00:00,Big Thunder Mountain,Frontierland,44,16,83,Teen
2024-01-10,12:00:00,Big Thunder Mountain,Frontierland,71,23,57,Child
2024-01-10,13:00:00,Big Thunder Mountain,Frontierland,65,57,113,Teen
2024-01-10,14:00:00,Big Thunder Mountain,Frontierland,74,69,222,Child
2024-01-10,15:00:00,Big Thunder Mountain,Frontierland,43,85,156,Teen
2024-01-10,16:00:00,Big Thunder Mountain,Frontierland,73,84,139,Teen
2024-01-10,17:00:00,Big Thunder Mountain,Frontierland,66,92,228,Adult
2024-01-10,18:00:00,Big Thunder Mountain,Frontierland,81,108,199,Senior
2024-01-10,19:00:00,Big Thunder Mountain,Frontierland,90,48,104,Adult
2024-01-10,20:00:00,Big Thunder Mountain,Frontierland,65,18,81,Senior
2024-01-10,21:00:00,Big Thunder Mountain,Frontierland,84,21,85,Child
2024-01-10,22:00:00,Big Thunder Mountain,Frontierland,49,14,62,Teen
2024-01-10,09:00:00,Haunted Mansion,Liberty Square,54,6,118,Adult
2024-01-10,10:00:00,Haunted Mansion,Liberty Square,77,34,84,Adult
2024-01-10,11:00:00,Haunted Mansion,Liberty Square,71,34,115,Teen
2024-01-10,12:00:00,Haunted Mansion,Liberty Square,40,33,75,Adult
2024-01-10,13:00:00,Haunted Mansion,Liberty Square,62,67,185,Adult
2024-01-10,14:00:00,Haunted Mansion,Liberty Square,84,70,166,Child
2024-01-10,15:00:00,Haunted Mansion,Liberty Square,45,104,266,Senior
2024-01-10,16:00:00,Haunted Mansion,Liberty Square,77,48,107,Senior
2024-01-10,17:00:00,Haunted Mansion,Liberty Square,63,54,152,Child
2024-01-10,18:00:00,Haunted Mansion,Liberty Square,72,47,110,Child
2024-01-10,19:00:00,Haunted Mansion,Liberty Square,50,172,290,Teen
2024-01-10,20:00:00,Haunted Mansion,Liberty Square,65,25,62,Teen
2024-01-10,21:00:00,Haunted Mansion,Liberty Square,53,34,87,Adult
2024-01-10,22:00:00,Haunted Mansion,Liberty Square,49,19,79,Teen
2024-01-10,09:00:00,Jungle Cruise,Adventureland,76,31,91,Senior
2024-01-10,10:00:00,Jungle Cruise,Adventureland,56,26,71,Senior
2024-01-10,11:00:00,Jungle Cruise,Adventureland,53,18,86,Child
2024-01-10,12:00:00,Jungle Cruise,Adventureland,72,4,63,Child
2024-01-10,13:00:00,Jungle Cruise,Adventureland,41,80,258,Child
2024-01-10,14:00:00,Jungle Cruise,Adventureland,59,101,170,Child
2024-01-10,15:00:00,Jungle Cruise,Adventureland,40,78,177,Senior
2024-01-10,16:00:00,Jungle Cruise,Adventureland,53,138,286,Teen
2024-01-10,17:00:00,Jungle Cruise,Adventureland,51,39,124,Adult
2024-01-10,18:00:00,Jungle Cruise,Adventureland,61,78,155,Teen
2024-01-10,19:00:00,Jungle Cruise,Adventureland,53,111,208,Adult
2024-01-10,20:00:00,Jungle Cruise,Adventureland,71,20,54,Senior
2024-01-10,21:00:00,Jungle Cruise,Adventureland,86,20,91,Adult
2024-01-10,22:00:00,Jungle Cruise,Adventureland,64,22,99,Child
2024-01-10,09:00:00,Space Mountain,Tomorrowland,59,7,64,Teen
2024-01-10,10:00:00,Space Mountain,Tomorrowland,49,46,108,Adult
2024-01-10,11:00:00,Space Mountain,Tomorrowland,56,6,84,Senior
2024-01-10,12:00:00,Space Mountain,Tomorrowland,69,9,58,Teen
2024-01-10,13:00:00,Space Mountain,Tomorrowland,53,49,116,Senior
2024-01-10,14:00:00,Space Mountain,Tomorrowland,47,34,107,Senior
2024-01-10,15:00:00,Space Mountain,Tomorrowland,80,118,210,Senior
2024-01-10,16:00:00,Space Mountain,Tomorrowland,87,72,205,Child
2024-01-10,17:00:00,Space Mountain,Tomorrowland,83,144,247,Child
2024-01-10,18:00:00,Space Mountain,Tomorrowland,90,86,268,Adult
2024-01-10,19:00:00,Space Mountain,Tomorrowland,41,110,281,Senior
2024-01-10,20:00:00,Space Mountain,Tomorrowland,70,23,62,Child
2024-01-10,21:00:00,Space Mountain,Tomorrowland,51,35,92,Teen
2024-01-10,22:00:00,Space Mountain,Tomorrowland,40,32,65,Child
2024-01-10,09:00:00,it's a small world,Fantasyland,81,27,61,Adult
2024-01-10,10:00:00,it's a small world,Fantasyland,42,38,108,Teen
2024-01-10,11:00:00,it's a small world,Fantasyland,76,28,97,Teen
2024-01-10,12:00:00,it's a small world,Fantasyland,67,41,91,Adult
2024-01-10,13:00:00,it's a small world,Fantasyland,75,72,204,Senior
2024-01-10,14:00:00,it's a small world,Fantasyland,84,86,195,Adult
2024-01-10,15:00:00,it's a small world,Fantasyland,71,116,296,Teen
2024-01-10,16:00:00,it's a small world,Fantasyland,90,147,272,Senior
2024-01-10,17:00:00,it's a small world,Fantasyland,54,128,272,Senior
2024-01-10,18:00:00,it's a small world,Fantasyland,85,116,192,Senior
2024-01-10,19:00:00,it's a small world,Fantasyland,87,60,122,Adult
2024-01-10,20:00:00,it's a small world,Fantasyland,43,24,58,Adult
2024-01-10,21:00:00,it's a small world,Fantasyland,58,45,91,Senior
2024-01-10,22:00:00,it's a small world,Fantasyland,63,53,98,Teen
2024-01-10,09:00:00,Peter Pan's Flight,Fantasyland,42,23,76,Child
2024-01-10,10:00:00,Peter Pan's Flight,Fantasyland,61,13,103,Child
2024-01-10,11:00:00,Peter Pan's Flight,Fantasyland,72,13,116,Child
2024-01-10,12:00:00,Peter Pan's Flight,Fantasyland,80,33,82,Teen
2024-01-10,13:00:00,Peter Pan's Flight,Fantasyland,49,107,289,Adult
2024-01-10,14:00:00,Peter Pan's Flight,Fantasyland,78,75,225,Adult
2024-01-10,15:00:00,Peter Pan's Flight,Fantasyland,61,161,287,Adult
2024-01-10,16:00:00,Peter Pan's Flight,Fantasyland,74,142,240,Senior
2024-01-10,17:00:00,Peter Pan's Flight,Fantasyland,80,119,233,Senior
2024-01-10,18:00:00,Peter Pan's Flight,Fantasyland,87,75,156,Adult
2024-01-10,19:00:00,Peter Pan's Flight,Fantasyland,50,126,291,Child
2024-01-10,20:00:00,Peter Pan's Flight,Fantasyland,76,32,64,Teen
2024-01-10,21:00:00,Peter Pan's Flight,Fantasyland,48,31,94,Child
2024-01-10,22:00:00,Peter Pan's Flight,Fantasyland,90,52,100,Child
2024-01-28,09:00:00,Pirates of the Caribbean,Adventureland,71,4,53,Child
2024-01-28,10:00:00,Pirates of the Caribbean,Adventureland,49,11,87,Teen
2024-01-28,11:00:00,Pirates of the Caribbean,Adventureland,44,7,73,Child
2024-01-28,12:00:00,Pirates of the Caribbean,Adventureland,84,28,82,Child
2024-01-28,13:00:00,Pirates of the Caribbean,Adventureland,59,125,208,Adult
2024-01-28,14:00:00,Pirates of the Caribbean,Adventureland,55,113,269,Child
2024-01-28,15:00:00,Pirates of the Caribbean,Adventureland,88,137,278,Adult
2024-01-28,16:00:00,Pirates of the Caribbean,Adventureland,65,79,187,Adult
2024-01-28,17:00:00,Pirates of the Caribbean,Adventureland,59,60,153,Senior
2024-01-28,18:00:00,Pirates of the Caribbean,Adventureland,53,124,258,Senior
2024-01-28,19:00:00,Pirates of the Caribbean,Adventureland,74,129,262,Child
2024-01-28,20:00:00,Pirates of the Caribbean,Adventureland,80,48,93,Child
2024-01-28,21:00:00,Pirates of the Caribbean,Adventureland,46,33,81,Adult
2024-01-28,22:00:00,Pirates of the Caribbean,Adventureland,52,19,51,Senior
2024-01-28,09:00:00,Big Thunder Mountain,Frontierland,64,20,54,Child
2024-01-28,10:00:00,Big Thunder Mountain,Frontierland,88,24,110,Child
2024-01-28,11:00:00,Big Thunder Mountain,Frontierland,74,12,60,Child
2024-01-28,12:00:00,Big Thunder Mountain,Frontierland,89,32,108,Adult
2024-01-28,13:00:00,Big Thunder Mountain,Frontierland,46,79,161,Senior
2024-01-28,14:00:00,Big Thunder Mountain,Frontierland,67,44,108,Adult
2024-01-28,15:00:00,Big Thunder Mountain,Frontierland,84,131,241,Senior
2024-01-28,16:00:00,Big Thunder Mountain,Frontierland,77,76,155,Senior
2024-01-28,17:00:00,Big Thunder Mountain,Frontierland,79,38,124,Teen
2024-01-28,18:00:00,Big Thunder Mountain,Frontierland,62,144,251,Child
2024-01-28,19:00:00,Big Thunder Mountain,Frontierland,83,101,229,Child
2024-01-28,20:00:00,Big Thunder Mountain,Frontierland,71,26,82,Senior
2024-01-28,21:00:00,Big Thunder Mountain,Frontierland,41,30,67,Child
2024-01-28,22:00:00,Big Thunder Mountain,Frontierland,64,18,66,Senior
2024-01-28,09:00:00,Haunted Mansion,Liberty Square,51,40,111,Teen
2024-01-28,10:00:00,Haunted Mansion,Liberty Square,68,15,50,Teen
2024-01-28,11:00:00,Haunted Mansion,Liberty Square,58,7,98,Adult
2024-01-28,12:00:00,Haunted Mansion,Liberty Square,50,14,73,Adult
2024-01-28,13:00:00,Haunted Mansion,Liberty Square,42,132,274,Senior
2024-01-28,14:00:00,Haunted Mansion,Liberty Square,58,83,158,Senior
2024-01-28,15:00:00,Haunted Mansion,Liberty Square,78,168,279,Child
2024-01-28,16:00:00,Haunted Mansion,Liberty Square,61,44,125,Teen
2024-01-28,17:00:00,Haunted Mansion,Liberty Square,67,71,133,Child
2024-01-28,18:00:00,Haunted Mansion,Liberty Square,47,96,212,Adult
2024-01-28,19:00:00,Haunted Mansion,Liberty Square,83,120,278,Child
2024-01-28,20:00:00,Haunted Mansion,Liberty Square,49,51,95,Adult
2024-01-28,21:00:00,Haunted Mansion,Liberty Square,44,49,90,Child
2024-01-28,22:00:00,Haunted Mansion,Liberty Square,52,38,76,Child
2024-01-28,09:00:00,Jungle Cruise,Adventureland,57,11,81,Child
2024-01-28,10:00:00,Jungle Cruise,Adventureland,67,8,53,Child
2024-01-28,11:00:00,Jungle Cruise,Adventureland,75,13,73,Senior
2024-01-28,12:00:00,Jungle Cruise,Adventureland,84,34,119,Adult
2024-01-28,13:00:00,Jungle Cruise,Adventureland,67,72,222,Teen
2024-01-28,14:00:00,Jungle Cruise,Adventureland,44,108,249,Child
2024-01-28,15:00:00,Jungle Cruise,Adventureland,44,76,243,Teen
2024-01-28,16:00:00,Jungle Cruise,Adventureland,45,52,151,Adult
2024-01-28,17:00:00,Jungle Cruise,Adventureland,56,72,134,Senior
2024-01-28,18:00:00,Jungle Cruise,Adventureland,82,42,102,Child
2024-01-28,19:00:00,Jungle Cruise,Adventureland,62,127,230,Child
2024-01-28,20:00:00,Jungle Cruise,Adventureland,70,31,57,Adult
2024-01-28,21:00:00,Jungle Cruise,Adventureland,65,47,87,Child
2024-01-28,22:00:00,Jungle Cruise,Adventureland,72,20,69,Adult
2024-01-28,09:00:00,Space Mountain,Tomorrowland,55,11,119,Teen
2024-01-28,10:00:00,Space Mountain,Tomorrowland,70,25,66,Teen
2024-01-28,11:00:00,Space Mountain,Tomorrowland,53,21,58,Child
2024-01-28,12:00:00,Space Mountain,Tomorrowland,52,15,71,Senior
2024-01-28,13:00:00,Space Mountain,Tomorrowland,82,107,260,Teen
2024-01-28,14:00:00,Space Mountain,Tomorrowland,70,72,167,Child
2024-01-28,15:00:00,Space Mountain,Tomorrowland,70,126,292,Child
2024-01-28,16:00:00,Space Mountain,Tomorrowland,70,99,182,Senior
2024-01-28,17:00:00,Space Mountain,Tomorrowland,53,39,107,Adult
2024-01-28,18:00:00,Space Mountain,Tomorrowland,46,88,200,Teen
2024-01-28,19:00:00,Space Mountain,Tomorrowland,51,172,291,Teen
2024-01-28,20:00:00,Space Mountain,Tomorrowland,64,42,80,Senior
2024-01-28,21:00:00,Space Mountain,Tomorrowland,75,28,91,Teen
2024-01-28,22:00:00,Space Mountain,Tomorrowland,80,47,88,Adult
2024-01-28,09:00:00,it's a small world,Fantasyland,71,16,55,Adult
2024-01-28,10:00:00,it's a small world,Fantasyland,89,22,100,Senior
2024-01-28,11:00:00,it's a small world,Fantasyland,44,23,93,Adult
2024-01-28,12:00:00,it's a small world,Fantasyland,67,32,89,Senior
2024-01-28,13:00:00,it's a small world,Fantasyland,78,107,198,Teen
2024-01-28,14:00:00,it's a small world,Fantasyland,41,88,220,Child
2024-01-28,15:00:00,it's a small world,Fantasyland,66,125,277,Adult
2024-01-28,16:00:00,it's a small world,Fantasyland,44,109,236,Child
2024-01-28,17:00:00,it's a small world,Fantasyland,75,82,164,Adult
2024-01-28,18:00:00,it's a small world,Fantasyland,45,97,169,Adult
2024-01-28,19:00:00,it's a small world,Fantasyland,85,116,252,Teen
2024-01-28,20:00:00,it's a small world,Fantasyland,89,28,70,Teen
2024-01-28,21:00:00,it's a small world,Fantasyland,49,28,86,Adult
2024-01-28,22:00:00,it's a small world,Fantasyland,89,23,69,Adult
2024-01-28,09:00:00,Peter Pan's Flight,Fantasyland,73,15,87,Adult
2024-01-28,10:00:00,Peter Pan's Flight,Fantasyland,83,48,119,Adult
2024-01-28,11:00:00,Peter Pan's Flight,Fantasyland,66,26,76,Teen
2024-01-28,12:00:00,Peter Pan's Flight,Fantasyland,57,15,65,Teen
2024-01-28,13:00:00,Peter Pan's Flight,Fantasyland,56,75,152,Adult
2024-01-28,14:00:00,Peter Pan's Flight,Fantasyland,78,85,146,Senior
2024-01-28,15:00:00,Peter Pan's Flight,Fantasyland,67,73,195,Senior
2024-01-28,16:00:00,Peter Pan's Flight,Fantasyland,82,116,223,Adult
2024-01-28,17:00:00,Peter Pan's Flight,Fantasyland,82,108,245,Adult
2024-01-28,18:00:00,Peter Pan's Flight,Fantasyland,52,53,137,Child
2024-01-28,19:00:00,Peter Pan's Flight,Fantasyland,89,55,164,Senior
2024-01-28,20:00:00,Peter Pan's Flight,Fantasyland,79,39,85,Child
2024-01-28,21:00:00,Peter Pan's Flight,Fantasyland,90,18,54,Adult
2024-01-28,22:00:00,Peter Pan's Flight,Fantasyland,48,40,81,Adult
2024-01-17,09:00:00,Pirates of the Caribbean,Adventureland,72,11,90,Teen
2024-01-17,10:00:00,Pirates of the Caribbean,Adventureland,76,9,73,Adult
2024-01-17,11:00:00,Pirates of the Caribbean,Adventureland,66,4,56,Child
2024-01-17,12:00:00,Pirates of the Caribbean,Adventureland,52,10,85,Adult
2024-01-17,13:00:00,Pirates of the Caribbean,Adventureland,57,73,132,Child
2024-01-17,14:00:00,Pirates of the Caribbean,Adventureland,43,148,290,Senior
2024-01-17,15:00:00,Pirates of the Caribbean,Adventureland,67,48,152,Child
2024-01-17,16:00:00,Pirates of the Caribbean,Adventureland,80,34,102,Adult
2024-01-17,17:00:00,Pirates of the Caribbean,Adventureland,71,138,259,Adult
2024-01-17,18:00:00,Pirates of the Caribbean,Adventureland,78,74,172,Teen
