Date,Daytime,Ride_Name,Fast_Pass_Plus_Tickets,Total_Ticket_Sale_In_Last_Hour,Highest_Age_Group
2024-01-25,20:00:00,Mickey's PhilharMagic,37,91,Teen
2024-01-25,21:00:00,Mickey's PhilharMagic,53,95,Adult
2024-01-25,22:00:00,Mickey's PhilharMagic,20,64,Senior
2024-01-25,09:00:00,The Many Adventures of Winnie the Pooh,21,89,Teen
2024-01-25,10:00:00,The Many Adventures of Winnie the Pooh,4,72,Senior
2024-01-25,11:00:00,The Many Adventures of Winnie the Pooh,9,54,Adult
2024-01-25,12:00:00,The Many Adventures of Winnie the Pooh,36,78,Child
2024-01-25,13:00:00,The Many Adventures of Winnie the Pooh,78,227,Adult
2024-01-25,14:00:00,The Many Adventures of Winnie the Pooh,93,290,Teen
2024-01-25,15:00:00,The Many Adventures of Winnie the Pooh,76,188,Teen
2024-01-25,16:00:00,The Many Adventures of Winnie the Pooh,152,262,Child
2024-01-25,17:00:00,The Many Adventures of Winnie the Pooh,144,281,Adult
2024-01-25,18:00:00,The Many Adventures of Winnie the Pooh,65,214,Adult
2024-01-25,19:00:00,The Many Adventures of Winnie the Pooh,57,153,Child
2024-01-25,20:00:00,The Many Adventures of Winnie the Pooh,26,72,Child
2024-01-25,21:00:00,The Many Adventures of Winnie the Pooh,20,96,Child
2024-01-25,22:00:00,The Many Adventures of Winnie the Pooh,36,74,Senior
2024-01-25,09:00:00,Peter Pan's Flight,23,71,Senior
2024-01-25,10:00:00,Peter Pan's Flight,27,98,Senior
2024-01-25,11:00:00,Peter Pan's Flight,22,62,Teen
2024-01-25,12:00:00,Peter Pan's Flight,24,70,Child
2024-01-25,13:00:00,Peter Pan's Flight,43,108,Child
2024-01-25,14:00:00,Peter Pan's Flight,69,181,Child
2024-01-25,15:00:00,Peter Pan's Flight,48,118,Teen
2024-01-25,16:00:00,Peter Pan's Flight,69,196,Child
2024-01-25,17:00:00,Peter Pan's Flight,144,240,Child
2024-01-25,18:00:00,Peter Pan's Flight,92,186,Senior
2024-01-25,19:00:00,Peter Pan's Flight,84,280,Senior
2024-01-25,20:00:00,Peter Pan's Flight,28,91,Senior
2024-01-25,21:00:00,Peter Pan's Flight,14,60,Child
2024-01-25,22:00:00,Peter Pan's Flight,24,71,Teen
2024-01-25,09:00:00,Prince Charming's Regal Carrousel,41,102,Adult
2024-01-25,10:00:00,Prince Charming's Regal Carrousel,21,86,Teen
2024-01-25,11:00:00,Prince Charming's Regal Carrousel,5,62,Senior
2024-01-25,12:00:00,Prince Charming's Regal Carrousel,44,120,Teen
2024-01-25,13:00:00,Prince Charming's Regal Carrousel,47,113,Child
2024-01-25,14:00:00,Prince Charming's Regal Carrousel,67,209,Adult
2024-01-25,15:00:00,Prince Charming's Regal Carrousel,135,269,Senior
2024-01-25,16:00:00,Prince Charming's Regal Carrousel,50,151,Child
2024-01-25,17:00:00,Prince Charming's Regal Carrousel,54,152,Adult
2024-01-25,18:00:00,Prince Charming's Regal Carrousel,54,120,Child
2024-01-25,19:00:00,Prince Charming's Regal Carrousel,98,178,Senior
2024-01-25,20:00:00,Prince Charming's Regal Carrousel,41,80,Adult
2024-01-25,21:00:00,Prince Charming's Regal Carrousel,30,55,Senior
2024-01-25,22:00:00,Prince Charming's Regal Carrousel,27,61,Senior
2024-01-25,09:00:00,Princess Fairytale Hall,16,97,Senior
2024-01-25,10:00:00,Princess Fairytale Hall,12,55,Senior
2024-01-25,11:00:00,Princess Fairytale Hall,23,109,Teen
2024-01-25,12:00:00,Princess Fairytale Hall,35,84,Child
2024-01-25,13:00:00,Princess Fairytale Hall,75,138,Child
2024-01-25,14:00:00,Princess Fairytale Hall,62,121,Adult
2024-01-25,15:00:00,Princess Fairytale Hall,103,238,Teen
2024-01-25,16:00:00,Princess Fairytale Hall,75,241,Senior
2024-01-25,17:00:00,Princess Fairytale Hall,101,233,Senior
2024-01-25,18:00:00,Princess Fairytale Hall,143,246,Teen
2024-01-25,19:00:00,Princess Fairytale Hall,87,221,Child
2024-01-25,20:00:00,Princess Fairytale Hall,17,75,Teen
2024-01-25,21:00:00,Princess Fairytale Hall,28,57,Teen
2024-01-25,22:00:00,Princess Fairytale Hall,20,60,Teen
2024-01-25,09:00:00,Seven Dwarfs Mine Train,5,66,Senior
2024-01-25,10:00:00,Seven Dwarfs Mine Train,20,60,Teen
2024-01-25,11:00:00,Seven Dwarfs Mine Train,30,68,Adult
2024-01-25,12:00:00,Seven Dwarfs Mine Train,9,90,Child
2024-01-25,13:00:00,Seven Dwarfs Mine Train,94,199,Senior
2024-01-25,14:00:00,Seven Dwarfs Mine Train,97,241,Adult
2024-01-25,15:00:00,Seven Dwarfs Mine Train,103,233,Child
2024-01-25,16:00:00,Seven Dwarfs Mine Train,137,279,Senior
2024-01-25,17:00:00,Seven Dwarfs Mine Train,56,128,Teen
2024-01-25,18:00:00,Seven Dwarfs Mine Train,66,137,Child
2024-01-25,19:00:00,Seven Dwarfs Mine Train,61,127,Child
2024-01-25,20:00:00,Seven Dwarfs Mine Train,38,100,Adult
2024-01-25,21:00:00,Seven Dwarfs Mine Train,28,76,Senior
2024-01-25,22:00:00,Seven Dwarfs Mine Train,47,91,Senior
2024-01-25,09:00:00,Under the Sea: Journey of the Little Mermaid,9,54,Adult
2024-01-25,10:00:00,Under the Sea: Journey of the Little Mermaid,15,101,Senior
2024-01-25,11:00:00,Under the Sea: Journey of the Little Mermaid,17,54,Adult
2024-01-25,12:00:00,Under the Sea: Journey of the Little Mermaid,7,80,Senior
2024-01-25,13:00:00,Under the Sea: Journey of the Little Mermaid,98,168,Adult
2024-01-25,14:00:00,Under the Sea: Journey of the Little Mermaid,42,105,Adult
2024-01-25,15:00:00,Under the Sea: Journey of the Little Mermaid,69,179,Senior
2024-01-25,16:00:00,Under the Sea: Journey of the Little Mermaid,142,278,Child
2024-01-25,17:00:00,Under the Sea: Journey of the Little Mermaid,54,158,Adult
2024-01-25,18:00:00,Under the Sea: Journey of the Little Mermaid,128,290,Adult
2024-01-25,19:00:00,Under the Sea: Journey of the Little Mermaid,90,168,Senior
2024-01-25,20:00:00,Under the Sea: Journey of the Little Mermaid,22,88,Teen
2024-01-25,21:00:00,Under the Sea: Journey of the Little Mermaid,26,78,Senior
2024-01-25,22:00:00,Under the Sea: Journey of the Little Mermaid,50,97,Adult
2024-01-25,09:00:00,Frontierland,22,57,Teen
2024-01-25,10:00:00,Frontierland,14,58,Senior
2024-01-25,11:00:00,Frontierland,26,67,Child
2024-01-25,12:00:00,Frontierland,13,72,Teen
2024-01-25,13:00:00,Frontierland,43,114,Child
2024-01-25,14:00:00,Frontierland,67,216,Adult
2024-01-25,15:00:00,Frontierland,101,280,Adult
2024-01-25,16:00:00,Frontierland,109,194,Senior
2024-01-25,17:00:00,Frontierland,97,229,Child
2024-01-25,18:00:00,Frontierland,83,274,Teen
2024-01-25,19:00:00,Frontierland,88,195,Senior
2024-01-25,20:00:00,Frontierland,31,61,Adult
2024-01-25,21:00:00,Frontierland,22,72,Adult
2024-01-25,22:00:00,Frontierland,25,97,Adult
2024-01-25,09:00:00,Big Thunder Mountain,16,53,Child
2024-01-25,10:00:00,Big Thunder Mountain,29,70,Teen
2024-01-25,11:00:00,Big Thunder Mountain,15,78,Teen
2024-01-25,12:00:00,Big Thunder Mountain,27,84,Child
2024-01-25,13:00:00,Big Thunder Mountain,180,299,Child
2024-01-25,14:00:00,Big Thunder Mountain,131,221,Teen
2024-01-25,15:00:00,Big Thunder Mountain,93,265,Child
2024-01-25,16:00:00,Big Thunder Mountain,60,157,Adult
2024-01-25,17:00:00,Big Thunder Mountain,170,282,Adult
2024-01-25,18:00:00,Big Thunder Mountain,121,208,Senior
2024-01-25,19:00:00,Big Thunder Mountain,84,189,Adult
2024-01-25,20:00:00,Big Thunder Mountain,31,63,Adult
2024-01-25,21:00:00,Big Thunder Mountain,50,93,Senior
2024-01-25,22:00:00,Big Thunder Mountain,23,87,Child
2024-01-25,09:00:00,Country Bear Jamboree,33,115,Adult
2024-01-25,10:00:00,Country Bear Jamboree,10,88,Senior
2024-01-25,11:00:00,Country Bear Jamboree,16,58,Adult
2024-01-25,12:00:00,Country Bear Jamboree,21,91,Adult
2024-01-25,13:00:00,Country Bear Jamboree,139,267,Adult
2024-01-25,14:00:00,Country Bear Jamboree,51,148,Teen
2024-01-25,15:00:00,Country Bear Jamboree,63,114,Senior
2024-01-25,16:00:00,Country Bear Jamboree,108,269,Teen
2024-01-25,17:00:00,Country Bear Jamboree,86,284,Senior
2024-01-25,18:00:00,Country Bear Jamboree,67,175,Senior
2024-01-25,19:00:00,Country Bear Jamboree,86,203,Child
2024-01-25,20:00:00,Country Bear Jamboree,28,87,Adult
2024-01-25,21:00:00,Country Bear Jamboree,33,96,Senior
2024-01-25,22:00:00,Country Bear Jamboree,39,92,Adult
2024-01-25,09:00:00,Tom Sawyer Island,29,71,Teen
2024-01-25,10:00:00,Tom Sawyer Island,10,87,Senior
2024-01-25,11:00:00,Tom Sawyer Island,14,66,Teen
2024-01-25,12:00:00,Tom Sawyer Island,10,92,Teen
2024-01-25,13:00:00,Tom Sawyer Island,71,190,Adult
2024-01-25,14:00:00,Tom Sawyer Island,114,207,Adult
2024-01-25,15:00:00,Tom Sawyer Island,75,195,Adult
2024-01-25,16:00:00,Tom Sawyer Island,125,218,Child
2024-01-25,17:00:00,Tom Sawyer Island,69,220,Child
2024-01-25,18:00:00,Tom Sawyer Island,128,220,Teen
2024-01-25,19:00:00,Tom Sawyer Island,76,228,Senior
2024-01-25,20:00:00,Tom Sawyer Island,33,83,Senior
2024-01-25,21:00:00,Tom Sawyer Island,16,53,Teen
2024-01-25,22:00:00,Tom Sawyer Island,26,62,Senior
2024-01-25,09:00:00,Splash Mountain,16,108,Adult
2024-01-25,10:00:00,Splash Mountain,8,73,Senior
2024-01-25,11:00:00,Splash Mountain,42,92,Teen
2024-01-25,12:00:00,Splash Mountain,41,90,Child
2024-01-25,13:00:00,Splash Mountain,45,101,Adult
2024-01-25,14:00:00,Splash Mountain,83,153,Teen
2024-01-25,15:00:00,Splash Mountain,134,247,Teen
2024-01-25,16:00:00,Splash Mountain,124,225,Child
2024-01-25,17:00:00,Splash Mountain,66,133,Senior
2024-01-25,18:00:00,Splash Mountain,113,262,Senior
2024-01-25,19:00:00,Splash Mountain,126,209,Senior
2024-01-25,20:00:00,Splash Mountain,15,74,Child
2024-01-25,21:00:00,Splash Mountain,27,84,Adult
2024-01-25,22:00:00,Splash Mountain,20,50,Teen
2024-01-25,09:00:00,Liberty Square,3,52,Teen
2024-01-25,10:00:00,Liberty Square,22,78,Adult
2024-01-25,11:00:00,Liberty Square,8,66,Senior
2024-01-25,12:00:00,Liberty Square,48,114,Adult
2024-01-25,13:00:00,Liberty Square,46,142,Child
2024-01-25,14:00:00,Liberty Square,106,176,Adult
2024-01-25,15:00:00,Liberty Square,115,216,Adult
2024-01-25,16:00:00,Liberty Square,123,211,Teen
2024-01-25,17:00:00,Liberty Square,109,187,Senior
2024-01-25,18:00:00,Liberty Square,104,191,Teen
2024-01-25,19:00:00,Liberty Square,86,142,Senior
2024-01-25,20:00:00,Liberty Square,18,51,Teen
2024-01-25,21:00:00,Liberty Square,27,96,Teen
2024-01-25,22:00:00,Liberty Square,21,96,Teen
2024-01-25,09:00:00,The Hall of Presidents,19,65,Child
2024-01-25,10:00:00,The Hall of Presidents,45,98,Adult
2024-01-25,11:00:00,The Hall of Presidents,52,118,Child
2024-01-25,12:00:00,The Hall of Presidents,7,56,Child
2024-01-25,13:00:00,The Hall of Presidents,59,112,Child
2024-01-25,14:00:00,The Hall of Presidents,91,206,Senior
2024-01-25,15:00:00,The Hall of Presidents,62,131,Adult
2024-01-25,16:00:00,The Hall of Presidents,115,221,Teen
2024-01-25,17:00:00,The Hall of Presidents,80,152,Child
2024-01-25,18:00:00,The Hall of Presidents,77,177,Child
2024-01-25,19:00:00,The Hall of Presidents,124,269,Adult
2024-01-25,20:00:00,The Hall of Presidents,25,89,Senior
2024-01-25,21:00:00,The Hall of Presidents,30,56,Child
2024-01-25,22:00:00,The Hall of Presidents,19,68,Child
2024-01-25,09:00:00,Haunted Mansion,20,113,Teen
2024-01-25,10:00:00,Haunted Mansion,32,83,Teen
2024-01-25,11:00:00,Haunted Mansion,30,95,Adult
2024-01-25,12:00:00,Haunted Mansion,5,70,Senior
2024-01-25,13:00:00,Haunted Mansion,80,153,Senior
2024-01-25,14:00:00,Haunted Mansion,69,184,Child
2024-01-25,15:00:00,Haunted Mansion,53,103,Child
2024-01-25,16:00:00,Haunted Mansion,72,128,Senior
2024-01-25,17:00:00,Haunted Mansion,83,138,Child
2024-01-25,18:00:00,Haunted Mansion,138,299,Child
2024-01-25,19:00:00,Haunted Mansion,152,285,Child
2024-01-25,20:00:00,Haunted Mansion,23,66,Senior
2024-01-25,21:00:00,Haunted Mansion,25,68,Senior
2024-01-25,22:00:00,Haunted Mansion,14,53,Teen
2024-01-25,09:00:00,Liberty Square Riverboat,13,55,Adult
2024-01-25,10:00:00,Liberty Square Riverboat,29,90,Child
2024-01-25,11:00:00,Liberty Square Riverboat,5,62,Child
2024-01-25,12:00:00,Liberty Square Riverboat,11,67,Adult
2024-01-25,13:00:00,Liberty Square Riverboat,111,191,Senior
2024-01-25,14:00:00,Liberty Square Riverboat,99,259,Child
2024-01-25,15:00:00,Liberty Square Riverboat,110,195,Adult
2024-01-25,16:00:00,Liberty Square Riverboat,49,146,Senior
2024-01-25,17:00:00,Liberty Square Riverboat,122,202,Senior
2024-01-25,18:00:00,Liberty Square Riverboat,95,169,Senior
2024-01-25,19:00:00,Liberty Square Riverboat,158,276,Senior
2024-01-25,20:00:00,Liberty Square Riverboat,23,76,Child
2024-01-25,21:00:00,Liberty Square Riverboat,14,58,Teen
2024-01-25,22:00:00,Liberty Square Riverboat,26,56,Senior
2024-01-25,09:00:00,Main Street USA,17,106,Senior
2024-01-25,10:00:00,Main Street USA,42,95,Child
2024-01-25,11:00:00,Main Street USA,24,66,Senior
2024-01-25,12:00:00,Main Street USA,20,64,Senior
2024-01-25,13:00:00,Main Street USA,36,111,Adult
2024-01-25,14:00:00,Main Street USA,107,267,Child
2024-01-25,15:00:00,Main Street USA,160,280,Teen
2024-01-25,16:00:00,Main Street USA,155,271,Adult
2024-01-25,17:00:00,Main Street USA,107,232,Child
2024-01-25,18:00:00,Main Street USA,108,210,Teen
2024-01-25,19:00:00,Main Street USA,92,223,Senior
2024-01-25,20:00:00,Main Street USA,33,59,Child
2024-01-25,21:00:00,Main Street USA,15,50,Senior
2024-01-25,22:00:00,Main Street USA,25,81,Child
2024-01-25,09:00:00,Tomorrowland,28,112,Teen
2024-01-25,10:00:00,Tomorrowland,21,92,Child
2024-01-25,11:00:00,Tomorrowland,22,114,Senior
2024-01-25,12:00:00,Tomorrowland,21,101,Child
2024-01-25,13:00:00,Tomorrowland,96,217,Senior
2024-01-25,14:00:00,Tomorrowland,70,122,Senior
2024-01-25,15:00:00,Tomorrowland,86,214,Child
2024-01-25,16:00:00,Tomorrowland,121,227,Child
2024-01-25,17:00:00,Tomorrowland,53,126,Senior
2024-01-25,18:00:00,Tomorrowland,52,109,Child
2024-01-25,19:00:00,Tomorrowland,68,123,Adult
2024-01-25,20:00:00,Tomorrowland,46,82,Teen
2024-01-25,21:00:00,Tomorrowland,45,91,Adult
2024-01-25,22:00:00,Tomorrowland,17,73,Teen
2024-01-25,09:00:00,Astro Orbiter,29,108,Senior
2024-01-25,10:00:00,Astro Orbiter,32,96,Child
2024-01-25,11:00:00,Astro Orbiter,12,62,Child
2024-01-25,12:00:00,Astro Orbiter,26,93,Adult
2024-01-25,13:00:00,Astro Orbiter,111,240,Adult
2024-01-25,14:00:00,Astro Orbiter,93,279,Child
2024-01-25,15:00:00,Astro Orbiter,64,142,Teen
2024-01-25,16:00:00,Astro Orbiter,150,283,Senior
2024-01-25,17:00:00,Astro Orbiter,49,127,Teen
2024-01-25,18:00:00,Astro Orbiter,49,148,Senior
2024-01-25,19:00:00,Astro Orbiter,69,155,Teen
2024-01-25,20:00:00,Astro Orbiter,39,95,Child
2024-01-25,21:00:00,Astro Orbiter,46,98,Child
2024-01-25,22:00:00,Astro Orbiter,25,90,Senior
2024-01-25,09:00:00,Buzz Lightyear's Space Ranger Spin,46,108,Teen
2024-01-25,10:00:00,Buzz Lightyear's Space Ranger Spin,6,113,Child
2024-01-25,11:00:00,Buzz Lightyear's Space Ranger Spin,39,120,Senior
2024-01-25,12:00:00,Buzz Lightyear's Space Ranger Spin,19,115,Teen
2024-01-25,13:00:00,Buzz Lightyear's Space Ranger Spin,161,287,Teen
2024-01-25,14:00:00,Buzz Lightyear's Space Ranger Spin,53,126,Adult
2024-01-25,15:00:00,Buzz Lightyear's Space Ranger Spin,133,229,Senior
2024-01-25,16:00:00,Buzz Lightyear's Space Ranger Spin,102,207,Teen
2024-01-25,17:00:00,Buzz Lightyear's Space Ranger Spin,72,170,Adult
2024-01-25,18:00:00,Buzz Lightyear's Space Ranger Spin,77,175,Teen
2024-01-25,19:00:00,Buzz Lightyear's Space Ranger Spin,59,135,Adult
2024-01-25,20:00:00,Buzz Lightyear's Space Ranger Spin,52,94,Adult
2024-01-25,21:00:00,Buzz Lightyear's Space Ranger Spin,53,95,Teen
2024-01-25,22:00:00,Buzz Lightyear's Space Ranger Spin,21,62,Adult
2024-01-25,09:00:00,Carousel of Progress,13,94,Teen
2024-01-25,10:00:00,Carousel of Progress,45,114,Adult
2024-01-25,11:00:00,Carousel of Progress,18,64,Senior
2024-01-25,12:00:00,Carousel of Progress,41,103,Adult
2024-01-25,13:00:00,Carousel of Progress,115,208,Child
2024-01-25,14:00:00,Carousel of Progress,77,233,Child
2024-01-25,15:00:00,Carousel of Progress,67,197,Child
2024-01-25,16:00:00,Carousel of Progress,85,271,Teen
2024-01-25,17:00:00,Carousel of Progress,91,168,Teen
2024-01-25,18:00:00,Carousel of Progress,89,173,Adult
2024-01-25,19:00:00,Carousel of Progress,77,137,Child
2024-01-25,20:00:00,Carousel of Progress,36,94,Teen
2024-01-25,21:00:00,Carousel of Progress,53,98,Child
2024-01-25,22:00:00,Carousel of Progress,35,72,Child
2024-01-25,09:00:00,"Monsters, Inc. Laugh Floor",32,78,Senior
2024-01-25,10:00:00,"Monsters, Inc. Laugh Floor",30,80,Adult
2024-01-25,11:00:00,"Monsters, Inc. Laugh Floor",17,56,Senior
2024-01-25,12:00:00,"Monsters, Inc. Laugh Floor",26,103,Child
2024-01-25,13:00:00,"Monsters, Inc. Laugh Floor",55,103,Adult
2024-01-25,14:00:00,"Monsters, Inc. Laugh Floor",74,151,Senior
2024-01-25,15:00:00,"Monsters, Inc. Laugh Floor",93,157,Adult
2024-01-25,16:00:00,"Monsters, Inc. Laugh Floor",141,293,Teen
2024-01-25,17:00:00,"Monsters, Inc. Laugh Floor",158,298,Teen
2024-01-25,18:00:00,"Monsters, Inc. Laugh Floor",77,175,Teen
2024-01-25,19:00:00,"Monsters, Inc. Laugh Floor",88,274,Teen
2024-01-25,20:00:00,"Monsters, Inc. Laugh Floor",32,61,Child
2024-01-25,21:00:00,"Monsters, Inc. Laugh Floor",17,74,Senior
2024-01-25,22:00:00,"Monsters, Inc. Laugh Floor",37,67,Adult
2024-01-25,09:00:00,Space Mountain,10,66,Adult
2024-01-25,10:00:00,Space Mountain,13,50,Senior
2024-01-25,11:00:00,Space Mountain,5,69,Teen
2024-01-25,12:00:00,Space Mountain,40,91,Child
2024-01-25,13:00:00,Space Mountain,176,298,Adult
2024-01-25,14:00:00,Space Mountain,124,225,Adult
2024-01-25,15:00:00,Space Mountain,65,118,Adult
2024-01-25,16:00:00,Space Mountain,87,234,Teen
2024-01-25,17:00:00,Space Mountain,75,233,Teen
2024-01-25,18:00:00,Space Mountain,97,206,Senior
2024-01-25,19:00:00,Space Mountain,51,123,Teen
2024-01-25,20:00:00,Space Mountain,26,63,Adult
2024-01-25,21:00:00,Space Mountain,28,73,Teen
2024-01-25,22:00:00,Space Mountain,52,98,Senior
2024-01-25,09:00:00,Stitch's Great Escape! (Seasonal),7,51,Adult
2024-01-25,10:00:00,Stitch's Great Escape! (Seasonal),22,107,Teen
2024-01-25,11:00:00,Stitch's Great Escape! (Seasonal),14,55,Senior
2024-01-25,12:00:00,Stitch's Great Escape! (Seasonal),19,64,Adult
2024-01-25,13:00:00,Stitch's Great Escape! (Seasonal),127,238,Adult
2024-01-25,14:00:00,Stitch's Great Escape! (Seasonal),63,106,Adult
2024-01-25,15:00:00,Stitch's Great Escape! (Seasonal),128,231,Senior
2024-01-25,16:00:00,Stitch's Great Escape! (Seasonal),70,224,Adult
2024-01-25,17:00:00,Stitch's Great Escape! (Seasonal),96,266,Adult
2024-01-25,18:00:00,Stitch's Great Escape! (Seasonal),74,231,Child
2024-01-25,19:00:00,Stitch's Great Escape! (Seasonal),86,142,Child
2024-01-25,20:00:00,Stitch's Great Escape! (Seasonal),22,90,Teen
2024-01-25,21:00:00,Stitch's Great Escape! (Seasonal),31,92,Senior
2024-01-25,22:00:00,Stitch's Great Escape! (Seasonal),19,56,Senior
2024-01-25,09:00:00,Tomorrowland Speedway,9,59,Child
2024-01-25,10:00:00,Tomorrowland Speedway,29,108,Child
2024-01-25,11:00:00,Tomorrowland Speedway,6,61,Child
2024-01-25,12:00:00,Tomorrowland Speedway,16,72,Child
2024-01-25,13:00:00,Tomorrowland Speedway,139,247,Teen
2024-01-25,14:00:00,Tomorrowland Speedway,72,166,Senior
2024-01-25,15:00:00,Tomorrowland Speedway,108,215,Senior
2024-01-25,16:00:00,Tomorrowland Speedway,84,210,Child
2024-01-25,17:00:00,Tomorrowland Speedway,102,199,Child
2024-01-25,18:00:00,Tomorrowland Speedway,71,236,Child
2024-01-25,19:00:00,Tomorrowland Speedway,156,293,Child
2024-01-25,20:00:00,Tomorrowland Speedway,23,94,Adult
2024-01-25,21:00:00,Tomorrowland Speedway,22,82,Adult
2024-01-25,22:00:00,Tomorrowland Speedway,39,100,Child
2024-01-25,09:00:00,Tomorrowland Transit Authority,29,86,Senior
2024-01-25,10:00:00,Tomorrowland Transit Authority,6,100,Senior
2024-01-25,11:00:00,Tomorrowland Transit Authority,28,70,Teen
2024-01-25,12:00:00,Tomorrowland Transit Authority,21,67,Adult
2024-01-25,13:00:00,Tomorrowland Transit Authority,90,262,Adult
2024-01-25,14:00:00,Tomorrowland Transit Authority,159,273,Adult
2024-01-25,15:00:00,Tomorrowland Transit Authority,48,102,Teen
2024-01-25,16:00:00,Tomorrowland Transit Authority,41,131,Child
2024-01-25,17:00:00,Tomorrowland Transit Authority,121,246,Senior
2024-01-25,18:00:00,Tomorrowland Transit Authority,112,237,Child
2024-01-25,19:00:00,Tomorrowland Transit Authority,65,178,Adult
2024-01-25,20:00:00,Tomorrowland Transit Authority,29,63,Teen
2024-01-25,21:00:00,Tomorrowland Transit Authority,19,60,Teen
2024-01-25,22:00:00,Tomorrowland Transit Authority,33,89,Teen
2024-01-25,09:00:00,TRON Lightcycle Power Run Rollercoaster,11,64,Child
2024-01-25,10:00:00,TRON Lightcycle Power Run Rollercoaster,41,120,Child
2024-01-25,11:00:00,TRON Lightcycle Power Run Rollercoaster,8,87,Adult
2024-01-25,12:00:00,TRON Lightcycle Power Run Rollercoaster,11,62,Senior
2024-01-25,13:00:00,TRON Lightcycle Power Run Rollercoaster,76,184,Teen
2024-01-25,14:00:00,TRON Lightcycle Power Run Rollercoaster,136,271,Teen
2024-01-25,15:00:00,TRON Lightcycle Power Run Rollercoaster,49,125,Child
2024-01-25,16:00:00,TRON Lightcycle Power Run Rollercoaster,60,149,Senior
2024-01-25,17:00:00,TRON Lightcycle Power Run Rollercoaster,86,215,Adult
2024-01-25,18:00:00,TRON Lightcycle Power Run Rollercoaster,133,277,Teen
2024-01-25,19:00:00,TRON Lightcycle Power Run Rollercoaster,118,244,Adult
